,Player Id,Year,Sacks,Ints,Total Tackles,Team
2447,2539250,2013,0.0,0,0,SF
2448,2506881,2016,0.0,1,41,MIN
2449,2506881,2015,2.5,1,68,MIN
2450,2506881,2014,1.0,0,93,MIN
2451,2506881,2013,3.0,3,134,MIN
2452,2555166,2016,0.5,0,28,CLE
2453,71249,2016,1.5,0,96,NYG
2454,71249,2015,2.0,1,88,NYG
2455,71249,2014,0.0,0,28,NE
2456,71249,2014,0.0,0,9,TB
2457,71249,2013,0.0,0,35,TB
2458,2553476,2016,0.0,0,1,PIT
2459,2553476,2016,0.0,0,0,HOU
2460,90404,2013,0.0,0,1,MIA
2461,2505936,2015,0.0,0,0,NE
2462,2505936,2014,0.0,0,0,ATL
2463,2505936,2013,0.0,0,1,ATL
2464,2550503,2016,0.0,0,5,SEA
2465,2532900,2016,0.0,0,0,SF
2466,2532900,2015,0.0,0,0,NE
2467,2532900,2015,0.0,0,0,HOU
2468,2532900,2014,0.0,0,1,HOU
2469,2532900,2013,0.0,0,0,HOU
2470,2550646,2016,2.5,0,29,LV
2471,2550646,2015,3.0,0,22,LV
2472,2550646,2014,0.0,0,13,LV
2473,2555274,2016,2.0,0,8,GB
2474,496723,2016,0.0,4,77,KC
2475,496723,2015,0.0,2,61,KC
2476,496723,2014,0.0,0,37,KC
2477,496723,2013,3.5,3,74,KC
2478,2495481,2016,1.0,0,28,BAL
2479,2495481,2015,4.5,0,46,BAL
2480,2495481,2014,0.0,0,16,BAL
2481,2495481,2014,0.0,0,0,SD
2482,2495481,2013,0.0,0,16,SD
2483,2495481,2013,0.0,0,4,IND
2484,2541315,2016,0.0,0,12,TEN
2485,2541315,2015,1.0,0,68,GB
2486,2541315,2013,0.0,0,17,GB
2487,2530473,2013,0.0,0,0,TB
2488,2530473,2013,0.0,0,1,CHI
2489,2556480,2016,0.0,0,26,GB
2490,2495269,2013,0.0,0,0,JAX
2491,2552464,2016,0.0,0,2,TEN
2492,2552464,2015,0.0,0,4,TEN
2493,2643,2014,0.0,0,0,ARI
2494,2495136,2016,0.0,0,16,NYJ
2495,2495136,2015,2.0,0,47,TB
2496,2495136,2014,1.0,5,68,DAL
2497,2495136,2013,2.0,0,96,DAL
2498,2556550,2016,0.0,0,5,GB
2499,2506404,2016,0.0,0,2,IND
2500,2506404,2015,0.0,0,0,IND
2501,2506404,2014,0.0,0,0,SF
2502,2506404,2013,0.0,0,0,SF
2503,2543643,2016,0.0,0,21,NYG
2504,2543643,2014,0.0,0,14,NYG
2505,2553722,2016,0.0,0,6,LA
2506,2553722,2015,0.0,0,11,LA
2507,2556862,2016,0.0,0,6,CAR
2508,2538147,2016,0.0,0,1,BAL
2509,2538147,2016,0.0,1,4,CIN
2510,2538147,2015,0.0,0,4,CIN
2511,2538147,2014,0.0,0,0,CIN
2512,2538147,2013,0.0,0,3,CIN
2513,2504319,2016,0.0,0,2,HOU
2514,2504319,2015,0.0,0,0,HOU
2515,2504319,2014,0.0,0,0,HOU
2516,2504319,2013,0.0,0,2,HOU
2517,2530855,2016,0.0,0,58,MIA
2518,2530855,2015,0.0,0,25,MIA
2519,2530855,2014,0.0,0,15,NYG
2520,2530855,2013,1.0,0,74,NYG
2521,2534567,2016,1.0,0,75,SD
2522,2534567,2015,0.0,0,4,LV
2523,2534567,2014,0.0,0,3,LA
2524,2534567,2014,0.0,0,0,DAL
2525,2555322,2016,1.0,0,73,NYJ
2526,2552253,2016,0.0,0,0,TEN
2527,2552253,2015,0.0,0,1,IND
2528,497204,2016,0.0,0,1,NYJ
2529,497204,2016,0.0,0,0,SEA
2530,497204,2016,0.0,0,0,NO
2531,497204,2015,0.0,0,0,NO
2532,497204,2014,0.0,0,0,BUF
2533,497204,2013,0.0,0,0,BUF
2534,2552605,2016,0.0,0,48,CLE
2535,2552605,2015,0.0,0,16,CLE
2536,2553523,2016,0.0,0,1,ARI
2537,2553523,2015,0.0,0,7,ARI
2538,2533033,2016,0.0,0,1,CLE
2539,2533033,2015,0.0,0,0,WAS
2540,2533033,2014,0.0,0,0,WAS
2541,2533033,2013,0.0,0,2,WAS
2542,2540137,2016,1.0,1,42,PIT
2543,2540137,2015,2.0,1,29,PIT
2544,2540137,2014,2.0,0,18,PIT
2545,2540137,2013,1.0,0,40,PIT
2546,2555275,2016,6.0,0,73,SF
2547,2507598,2013,0.0,0,2,GB
2548,2532781,2015,0.0,0,0,PHI
2549,2532781,2014,0.0,0,31,PHI
2550,2532781,2013,0.0,0,2,PHI
2551,2532820,2016,0.0,0,0,WAS
2552,2532820,2015,0.0,0,0,WAS
2553,2532820,2014,0.0,0,0,WAS
2554,2532820,2013,0.0,0,0,WAS
2555,2495302,2013,0.0,0,1,IND
2556,2508088,2016,1.0,1,35,SF
2557,2508088,2015,2.5,0,154,SF
2558,2508088,2013,5.0,2,145,SF
2559,80421,2016,0.0,0,65,HOU
2560,80421,2015,0.0,0,110,HOU
2561,80421,2014,1.0,0,72,HOU
2562,80421,2013,1.5,1,48,HOU
2563,2553607,2016,0.0,0,0,NO
2564,2553607,2016,0.0,0,3,ATL
2565,2553607,2015,0.0,1,33,ATL
2566,2540169,2016,0.0,0,0,BUF
2567,2540169,2015,0.0,0,4,BUF
2568,2540169,2014,0.0,0,4,BUF
2569,2540169,2013,0.0,0,4,BUF
2570,2555464,2016,0.0,0,2,LV
2571,2552385,2016,0.0,0,65,CHI
2572,2552385,2015,1.0,0,67,CHI
2573,71441,2016,0.0,2,68,DET
2574,71441,2015,0.0,4,67,DET
2575,71441,2014,0.0,7,73,DET
2576,71441,2013,2.0,3,57,DET
2577,2541925,2016,0.0,0,12,DET
2578,2541925,2015,1.0,0,13,BUF
2579,2541925,2014,3.0,0,23,BUF
2580,2541925,2013,1.0,0,12,BUF
2581,2539288,2014,1.0,0,20,MIA
2582,2539288,2013,2.0,0,26,MIA
2583,2507812,2013,0.0,0,0,KC
2584,2535892,2016,0.0,0,26,DET
2585,2535892,2015,0.0,0,9,DET
2586,2535892,2014,2.5,0,19,NO
2587,2535892,2013,1.0,0,9,NO
2588,2501078,2015,0.0,0,0,IND
2589,2501078,2014,0.0,0,0,IND
2590,2501078,2013,0.0,0,0,IND
2591,2505472,2013,0.0,1,30,ATL
2592,2506889,2016,1.0,0,78,IND
2593,2506889,2015,3.0,1,150,IND
2594,2506889,2014,4.0,0,138,IND
2595,2506889,2013,1.5,1,141,CLE
2596,2543704,2016,0.0,0,0,BAL
2597,2543704,2015,0.0,0,1,BAL
2598,2543704,2014,0.0,0,4,BAL
2599,2495717,2016,0.0,1,53,NYJ
2600,2495717,2015,0.0,5,39,NYJ
2601,2495717,2014,0.0,2,47,NE
2602,2495717,2013,1.0,2,50,TB
2603,2549981,2016,0.0,0,17,KC
2604,2549981,2015,0.0,3,65,SF
2605,2505116,2014,2.0,1,83,ARI
2606,2505116,2013,0.0,0,8,PIT
2607,497318,2013,0.0,0,2,IND
2608,2539260,2016,0.0,0,5,JAX
2609,2539260,2015,0.0,0,5,JAX
2610,2539260,2014,0.0,0,2,JAX
2611,2539260,2013,0.0,0,2,JAX
2612,2532884,2016,0.0,0,0,DET
2613,2532884,2015,0.0,0,4,CIN
2614,2532884,2014,0.0,0,0,CIN
2615,2532884,2013,0.0,0,5,CIN
2616,2552559,2016,0.0,0,1,CIN
2617,2552559,2015,0.0,0,2,CIN
2618,2495879,2014,2.5,0,28,NYG
2619,2495879,2013,6.0,0,41,NYG
2620,2541556,2016,0.0,0,2,DEN
2621,2541556,2015,0.0,0,1,DEN
2622,2541556,2014,0.0,0,0,DEN
2623,2532977,2016,0.0,0,1,TEN
2624,2532977,2015,0.0,0,2,TEN
2625,2532977,2014,0.0,0,3,TEN
2626,2532977,2013,0.0,0,2,TEN
2627,2530765,2016,0.0,0,10,NE
2628,2530765,2015,1.0,0,50,NE
2629,2530765,2014,1.0,0,15,MIA
2630,2530765,2013,0.0,0,13,MIA
2631,2556801,2016,0.0,0,1,SD
2632,2555295,2016,0.0,0,2,NYG
2633,2552711,2016,0.0,0,1,SF
2634,2552711,2015,0.0,0,2,SF
2635,2535964,2016,0.0,0,6,CHI
2636,2535964,2015,0.0,0,7,CHI
2637,2535964,2014,0.0,0,0,CHI
2638,2535964,2013,0.0,0,2,WAS
2639,2508034,2013,0.0,0,1,CLE
2640,2508034,2013,0.0,0,7,LV
2641,786,2016,1.5,0,37,CIN
2642,786,2015,0.0,0,16,CIN
2643,786,2014,0.0,0,25,LV
2644,786,2013,2.0,0,54,LV
2645,2540172,2016,0.0,0,0,NYJ
2646,2540172,2016,0.0,0,0,DET
2647,2540172,2016,2.0,0,9,CLE
2648,2540172,2015,0.0,0,12,SF
2649,2540172,2014,0.0,0,10,SF
2650,2540172,2013,1.0,0,15,SF
2651,2555548,2016,0.0,0,9,CAR
2652,2533340,2016,0.0,0,39,SEA
2653,2533340,2015,0.0,0,37,SEA
2654,2533340,2014,0.0,0,11,KC
2655,2533340,2013,0.0,0,12,TB
2656,2533340,2013,0.0,0,0,MIA
2657,2535890,2016,0.0,0,6,NO
2658,2535890,2015,0.0,0,0,NO
2659,2535890,2015,0.0,0,3,SF
2660,2535890,2015,0.0,0,0,NE
2661,2535890,2014,0.0,0,3,NO
2662,2535890,2013,0.0,0,5,NO
2663,2507675,2014,0.5,0,12,SD
2664,2507675,2013,3.0,0,36,SD
2665,2553488,2016,0.0,0,7,CHI
2666,2553488,2015,0.0,1,36,CHI
2667,71197,2016,5.0,0,34,PHI
2668,71197,2015,7.0,0,54,PHI
2669,71197,2014,14.5,0,64,PHI
2670,71197,2013,5.0,1,59,PHI
2671,2536049,2016,0.0,0,2,ARI
2672,2536049,2015,0.0,0,0,NYJ
2673,2536049,2014,0.0,0,0,NYJ
2674,2536049,2013,0.0,0,1,NYJ
2675,2495197,2013,0.0,0,0,SF
2676,2550437,2016,0.0,0,32,ARI
2677,2550437,2015,1.0,0,16,ARI
2678,2550437,2014,0.0,0,5,ARI
2679,2552418,2016,0.0,0,3,ATL
2680,2552418,2015,0.0,0,6,ATL
2681,2540180,2016,1.0,1,35,ARI
2682,2540180,2015,1.0,5,89,ARI
2683,2540180,2014,0.0,1,38,ARI
2684,2540180,2013,1.0,2,68,ARI
2685,2543619,2016,0.0,0,2,BUF
2686,2543619,2015,0.0,0,0,BUF
2687,2543619,2015,0.0,0,0,LV
2688,2543619,2014,0.0,0,0,NYJ
2689,2550556,2014,0.0,0,2,HOU
2690,2505363,2016,1.5,0,16,WAS
2691,2505363,2015,3.0,0,26,NYG
2692,2505363,2014,1.0,0,15,NYG
2693,2505363,2013,5.0,0,31,NYG
2694,2533052,2016,0.0,0,12,BUF
2695,2533052,2015,0.0,0,0,BUF
2696,2533052,2013,0.0,0,1,GB
2697,2508055,2016,0.0,0,30,IND
2698,2508055,2014,1.5,0,23,IND
2699,2508055,2013,4.0,0,53,BAL
2700,2539227,2016,0.0,0,0,WAS
2701,2539227,2015,0.0,0,2,WAS
2702,2539227,2013,0.0,0,0,BUF
2703,2543491,2016,0.0,0,3,SEA
2704,2543491,2015,0.0,0,0,SEA
2705,2543491,2014,0.0,0,1,SEA
2706,2555252,2016,2.0,0,13,BUF
2707,2540190,2016,0.0,0,29,MIA
2708,2540190,2015,0.0,0,71,MIA
2709,2540190,2014,3.5,0,110,MIA
2710,2540190,2013,0.0,0,17,MIA
2711,2553266,2015,0.0,0,2,BAL
2712,2543696,2014,0.0,0,0,MIN
2713,2543696,2014,0.0,0,3,CHI
2714,2555312,2016,5.5,0,22,TB
2715,2505785,2015,0.0,0,3,SD
2716,2505785,2014,0.0,0,1,SD
2717,2505785,2013,0.0,0,0,SD
2718,2555268,2016,1.0,0,13,DET
2719,2495202,2016,13.5,0,78,DEN
2720,2495202,2015,11.0,0,35,DEN
2721,2495202,2014,14.0,0,59,DEN
2722,2495202,2013,5.0,0,34,DEN
2723,496808,2014,0.0,0,0,CHI
2724,496808,2013,0.0,0,0,DET
2725,494265,2016,0.0,3,42,TEN
2726,494265,2015,0.0,1,30,TEN
2727,494265,2014,0.0,5,53,SF
2728,494265,2013,0.0,0,2,SF
2729,494265,2013,0.0,0,3,SEA
2730,496816,2016,7.0,0,34,TB
2731,496816,2015,8.5,0,34,TB
2732,496816,2014,8.5,0,35,TB
2733,496816,2013,9.5,0,50,TB
2734,2550236,2016,0.0,0,4,ATL
2735,2550236,2015,0.0,1,13,DAL
2736,494309,2016,0.0,0,11,SD
2737,494309,2015,1.0,0,11,SD
2738,494309,2014,0.0,0,27,SD
2739,494309,2013,0.0,0,21,SD
2740,2507597,2016,0.0,0,2,BUF
2741,2507597,2015,0.0,0,17,IND
2742,2507597,2014,0.0,0,16,IND
2743,2507597,2013,0.0,0,11,PHI
2744,2495614,2016,0.0,0,40,CAR
2745,2495614,2015,1.0,1,101,TEN
2746,2495614,2014,3.0,2,112,TEN
2747,2495614,2013,0.0,1,82,TEN
2748,2504171,2014,0.0,0,0,ARI
2749,2504171,2013,11.5,0,37,ARI
2750,2495478,2016,3.5,0,39,BUF
2751,2495478,2015,2.0,0,51,BUF
2752,2495478,2014,10.0,0,49,BUF
2753,2495478,2013,7.5,0,71,BUF
2754,2533457,2016,0.0,0,1,DAL
2755,2533457,2015,0.0,0,1,WAS
2756,2533457,2014,0.0,0,2,WAS
2757,2533457,2013,0.0,0,1,WAS
2758,2550262,2016,0.0,1,70,GB
2759,2550262,2015,1.0,0,26,GB
2760,496951,2014,0.0,0,15,CHI
2761,496951,2013,0.0,0,87,HOU
2762,2507180,2014,1.0,0,23,LV
2763,2507180,2013,2.5,1,26,LV
2764,2495826,2016,0.0,0,1,WAS
2765,2495826,2015,0.0,0,0,DEN
2766,2495826,2015,0.0,0,0,SF
2767,2495826,2014,0.0,0,2,SF
2768,2495826,2013,0.0,0,0,SF
2769,80656,2016,1.5,0,25,NO
2770,80656,2015,2.5,0,27,CLE
2771,80656,2014,11.0,0,53,CLE
2772,80656,2013,4.5,0,47,CLE
2773,2555248,2016,0.0,0,30,LV
2774,2539270,2016,1.0,0,29,DEN
2775,2539270,2015,3.0,0,25,DEN
2776,2539270,2014,0.0,0,21,DEN
2777,2539270,2013,2.0,0,19,DEN
2778,2533444,2016,0.0,0,1,CIN
2779,2533444,2016,0.0,0,0,PIT
2780,2533444,2016,0.0,0,0,NYG
2781,2533444,2015,0.0,0,0,NYJ
2782,2533444,2015,0.0,0,0,HOU
2783,2533444,2014,0.0,0,0,HOU
2784,2533444,2013,0.0,0,1,HOU
2785,2507763,2016,0.0,0,2,BAL
2786,2507763,2015,0.0,0,3,MIN
2787,2507763,2014,0.0,0,1,MIA
2788,2507763,2013,0.0,0,5,MIA
2789,2540163,2016,2.5,0,24,PHI
2790,2540163,2015,1.0,0,55,PHI
2791,2540163,2014,0.0,0,57,PHI
2792,2540163,2013,2.0,0,27,PHI
2793,2495276,2016,0.0,0,11,HOU
2794,2495276,2015,0.0,0,18,HOU
2795,2495276,2014,1.0,0,38,HOU
2796,2495276,2013,1.5,0,51,ATL
2797,2506194,2016,0.0,0,1,HOU
2798,2506194,2015,0.0,0,0,HOU
2799,2506194,2014,0.0,0,0,SD
2800,2506194,2013,0.0,0,5,SD
2801,2508122,2013,0.0,0,9,DET
2802,2552429,2016,0.0,0,1,GB
2803,2552429,2015,0.0,0,0,GB
2804,2533047,2016,0.0,0,0,DET
2805,2533047,2013,0.0,0,6,CIN
2806,2530660,2016,0.0,0,2,BAL
2807,2530660,2015,0.0,0,5,BAL
2808,2530660,2014,0.0,0,4,BAL
2809,2543683,2016,0.0,0,0,NYJ
2810,2543683,2016,0.0,0,0,TB
2811,2543683,2015,0.0,0,0,TB
2812,2543683,2014,0.0,0,1,TB
2813,2556735,2016,0.0,0,43,NO
2814,2556652,2016,0.0,0,3,MIA
2815,2506467,2016,0.0,0,2,PHI
2816,2506467,2015,0.0,0,2,PHI
2817,2506467,2014,0.0,0,1,PHI
2818,2506467,2013,0.0,0,1,NO
2819,2550268,2016,0.0,0,1,KC
2820,2550268,2015,0.0,0,3,KC
2821,2550268,2014,0.0,0,1,KC
2822,2532814,2016,0.0,0,12,MIN
2823,2532814,2015,0.0,0,3,MIN
2824,2532814,2014,0.0,0,26,MIN
2825,2532814,2013,1.0,0,45,MIN
2826,2495472,2016,0.0,0,7,IND
2827,2495472,2015,0.0,0,4,PIT
2828,2495472,2014,0.0,0,7,JAX
2829,2495472,2013,0.0,0,7,JAX
2830,2552477,2016,0.0,0,2,GB
2831,2552477,2015,0.0,0,7,GB
2832,2539276,2015,0.0,0,3,BAL
2833,2539946,2016,0.0,0,0,PHI
2834,2539946,2016,0.0,0,0,LA
2835,2539946,2016,0.0,0,5,JAX
2836,2539946,2015,0.0,0,27,JAX
2837,2539946,2014,0.0,1,55,JAX
2838,2539946,2013,0.0,2,32,JAX
2839,2534785,2015,0.0,0,0,SD
2840,2534785,2014,0.0,0,0,JAX
2841,2534785,2013,0.0,0,0,LA
2842,89758,2016,3.5,0,36,TB
2843,89758,2015,0.0,0,31,TB
2844,89758,2014,5.0,1,45,TB
2845,89758,2013,5.5,1,35,SEA
2846,2506613,2016,0.0,0,1,SEA
2847,2506613,2015,0.0,0,2,SEA
2848,2506613,2014,0.0,0,0,SEA
2849,2506613,2013,0.0,0,0,SEA
2850,2495922,2013,0.0,0,0,NYJ
2851,2556119,2016,0.0,0,45,NE
2852,2505622,2015,3.0,0,22,NYJ
2853,2505622,2014,5.0,0,40,NYJ
2854,2505622,2013,10.0,0,53,NYJ
2855,2556786,2016,2.0,0,15,PHI
2856,2534799,2015,0.0,0,12,SD
2857,2534799,2014,1.0,0,9,SD
2858,2556466,2016,0.0,0,3,TB
2859,2555235,2016,2.5,0,21,BUF
2860,1037839,2013,0.0,0,0,TEN
2861,1037839,2013,0.0,0,0,ATL
2862,2533026,2016,5.5,0,51,DEN
2863,2533026,2015,5.5,0,49,DEN
2864,2533026,2014,1.5,0,35,DEN
2865,2533026,2013,4.0,0,16,DEN
2866,2531731,2013,0.0,0,3,MIA
2867,2307,2016,2.0,1,46,DAL
2868,2307,2014,1.0,2,55,DAL
2869,2307,2013,2.0,2,64,DAL
2870,2495297,2016,0.0,0,5,SEA
2871,2495297,2015,0.0,0,27,WAS
2872,2495297,2014,0.0,0,19,SEA
2873,2495297,2013,0.0,0,6,SEA
2874,2555175,2016,0.0,2,59,CAR
2875,2552446,2016,1.0,0,9,DAL
2876,2552446,2015,0.0,0,11,DAL
2877,2539992,2015,0.0,0,0,LV
2878,2539992,2015,0.0,0,0,JAX
2879,2539992,2013,0.0,0,9,JAX
2880,2539992,2013,0.0,0,3,SEA
2881,2556775,2016,0.0,0,3,KC
2882,2543592,2016,1.5,0,78,DAL
2883,2543592,2015,2.0,0,67,DAL
2884,2543592,2014,0.0,1,75,DAL
2885,2556274,2016,0.0,0,18,NO
2886,2541629,2016,0.0,1,35,IND
2887,2541629,2015,0.0,0,15,HOU
2888,2541629,2014,0.0,1,31,HOU
2889,2541629,2013,0.0,0,6,SF
2890,496861,2016,5.0,0,72,MIA
2891,496861,2015,6.0,0,61,MIA
2892,496861,2014,8.5,0,53,DET
2893,496861,2013,5.5,0,49,DET
2894,2556882,2016,0.0,0,6,NO
2895,2540176,2016,3.0,0,49,TB
2896,2540176,2015,3.0,0,67,TB
2897,2540176,2014,2.0,0,42,TB
2898,2540176,2013,2.0,0,30,TB
2899,2506382,2013,0.0,0,13,NYG
2900,2495258,2016,0.0,0,1,MIN
2901,2495258,2015,0.0,0,3,MIN
2902,2495258,2014,0.0,0,2,MIN
2903,2495258,2013,0.0,0,5,MIN
2904,2527672,2016,0.0,0,1,SEA
2905,2527672,2015,0.0,0,1,SEA
2906,2527672,2014,0.0,0,1,SEA
2907,2527672,2013,0.0,0,0,SF
2908,2530575,2014,0.0,0,2,ATL
2909,2530575,2013,0.0,0,9,ATL
2910,497286,2015,0.0,1,10,BUF
2911,497286,2014,0.0,0,11,BUF
2912,497286,2013,0.0,0,24,BUF
2913,2495260,2015,0.0,0,11,PHI
2914,2495260,2014,1.5,0,17,PHI
2915,2552600,2016,0.0,0,3,PHI
2916,2552600,2015,0.0,0,2,PHI
2917,2535698,2016,0.0,0,0,DAL
2918,2535698,2015,0.0,0,1,DAL
2919,2535698,2014,0.0,0,0,DAL
2920,2535698,2013,0.0,0,1,DAL
2921,2499257,2016,0.0,0,5,CAR
2922,2499257,2015,0.0,1,21,CAR
2923,2499257,2014,1.0,0,27,CAR
2924,2499257,2013,0.0,0,7,CAR
2925,2505923,2014,0.0,0,5,IND
2926,2505923,2014,2.0,0,19,TEN
2927,2505923,2013,10.0,1,35,DEN
2928,71299,2014,0.0,0,0,CHI
2929,71299,2013,0.0,0,1,CHI
2930,218,2016,1.0,0,24,SF
2931,218,2015,0.0,0,18,SF
2932,218,2014,0.0,0,0,SF
2933,218,2013,2.0,0,41,SF
2934,2549919,2015,0.0,0,7,MIN
2935,2549919,2014,0.0,0,1,MIN
2936,276,2016,4.0,0,35,NE
2937,276,2015,3.0,0,19,LA
2938,276,2014,1.0,0,5,LA
2939,276,2013,8.5,0,40,LA
2940,2540288,2016,1.0,2,44,DET
2941,2540288,2015,0.0,2,59,DET
2942,2540288,2014,0.0,2,61,DET
2943,2540288,2013,0.0,0,34,DET
2944,2533542,2016,0.0,0,11,TB
2945,2533542,2015,0.0,0,2,MIN
2946,2533542,2014,0.0,3,41,MIN
2947,2533542,2013,0.0,0,58,MIN
2948,2539314,2014,0.0,0,3,SF
2949,2556429,2016,0.0,0,11,IND
2950,2552599,2016,0.0,0,4,DEN
2951,2552599,2015,0.0,0,0,DEN
2952,2534866,2016,0.0,0,3,SF
2953,2534866,2015,0.0,0,14,SF
2954,2534866,2014,0.0,0,21,SF
2955,2534866,2013,0.0,1,28,SF
2956,494307,2016,0.0,3,68,DEN
2957,494307,2015,0.0,1,63,DEN
2958,494307,2014,0.0,1,53,BAL
2959,494307,2013,0.0,0,36,LA
2960,2552493,2016,2.5,0,15,SF
2961,2552493,2015,2.0,0,19,SF
2962,2555256,2016,2.5,0,41,NYJ
2963,2540142,2016,1.5,0,62,NYJ
2964,2540142,2015,5.0,0,35,NYJ
2965,2540142,2014,8.0,0,67,NYJ
2966,2540142,2013,3.5,0,78,NYJ
2967,2495712,2016,1.5,1,133,JAX
2968,2495712,2015,1.0,3,133,JAX
2969,2495712,2014,2.0,0,69,JAX
2970,2495712,2013,3.0,2,162,JAX
2971,2536044,2016,0.0,0,4,LV
2972,2536044,2015,0.0,0,10,LV
2973,2536044,2014,0.0,0,8,LV
2974,2536044,2013,0.0,0,8,LV
2975,80429,2016,0.0,0,1,KC
2976,80429,2015,0.0,0,3,KC
2977,80429,2014,0.0,0,11,PHI
2978,2553876,2016,0.0,0,0,TB
2979,2553876,2015,0.0,0,5,TB
2980,2530713,2014,0.0,0,0,PHI
2981,2530713,2013,0.0,0,6,PHI
2982,2550633,2014,0.0,0,9,CHI
2983,2507266,2013,1.0,0,12,TB
2984,2553815,2016,0.0,0,22,KC
2985,2495979,2016,0.0,0,1,PIT
2986,2495979,2015,0.0,0,2,PIT
2987,2495979,2014,0.0,0,0,CAR
2988,2495979,2013,0.0,0,1,CAR
2989,2495108,2016,0.0,0,49,JAX
2990,2495108,2015,0.0,1,63,NYG
2991,2495108,2014,0.0,3,46,NYG
2992,2495108,2013,0.0,1,85,NYG
2993,2543552,2016,0.0,0,4,SF
2994,2543552,2016,0.0,0,1,GB
2995,2543552,2014,0.0,0,0,GB
2996,2532974,2016,0.0,0,9,DAL
2997,2532974,2015,0.0,0,24,DAL
2998,2532974,2014,1.5,0,27,DAL
2999,2532974,2013,2.0,0,44,DAL
3000,2556650,2016,2.0,0,35,BAL
3001,2533544,2013,0.0,0,1,TB
3002,2540165,2016,0.0,0,6,HOU
3003,2540165,2015,0.0,0,4,HOU
3004,2540165,2014,0.0,0,1,HOU
3005,2540165,2013,0.0,0,3,HOU
3006,497145,2016,0.0,0,0,DET
3007,497145,2016,0.0,0,0,CHI
3008,497145,2015,0.0,0,1,DET
3009,497145,2014,0.0,0,2,DET
3010,497145,2013,0.0,0,6,DET
3011,2555542,2016,0.0,0,2,MIA
3012,2541160,2014,0.0,0,1,NO
3013,2541160,2013,3.0,0,7,NO
3014,2543461,2016,5.0,1,31,BAL
3015,2543461,2015,4.0,0,37,BAL
3016,2543461,2014,4.0,0,23,BAL
3017,2543676,2016,0.0,0,2,MIA
3018,2543676,2015,1.0,0,16,NYJ
3019,2543676,2014,0.0,0,15,NYJ
3020,2550359,2015,0.0,0,1,NO
3021,2550359,2014,0.0,0,0,NO
3022,2534770,2016,0.0,0,8,HOU
3023,2534770,2015,0.0,0,0,HOU
3024,2534770,2014,0.0,0,6,HOU
3025,2534770,2013,0.0,0,1,HOU
3026,2505299,2016,0.0,0,1,SD
3027,2505299,2015,0.0,0,0,SD
3028,2505299,2014,0.0,0,0,SD
3029,2505299,2013,0.0,0,2,SD
3030,2552578,2015,0.0,0,3,IND
3031,2555214,2016,0.0,0,1,MIN
3032,2555568,2016,0.0,0,1,NO
3033,2553743,2016,0.0,0,1,DAL
3034,2553743,2015,0.0,0,0,DAL
3035,2553743,2015,0.0,0,0,SEA
3036,2532933,2016,0.0,0,1,LA
3037,2532933,2015,0.0,0,0,LA
3038,2532933,2014,0.0,0,1,LA
3039,2532933,2013,0.0,0,1,LA
3040,2543738,2016,1.0,0,10,ARI
3041,2543738,2015,1.5,0,9,ARI
3042,2543738,2014,1.0,0,8,ARI
3043,79589,2016,0.0,0,1,PIT
3044,79589,2015,0.0,0,0,SD
3045,79589,2014,0.0,0,0,SD
3046,79589,2013,0.0,0,0,PIT
3047,2543641,2016,0.0,0,0,IND
3048,2543641,2015,0.0,0,1,DAL
3049,2543641,2014,0.0,0,0,DAL
3050,2539995,2016,0.0,0,0,LV
3051,2539995,2015,0.0,0,1,LV
3052,2539995,2014,0.0,0,2,LV
3053,2539995,2013,0.0,0,2,LV
3054,2552409,2016,0.0,0,2,MIA
3055,2552409,2015,0.0,0,1,MIA
3056,2555255,2016,0.0,1,48,ATL
3057,2507793,2016,0.0,0,13,DET
3058,2507793,2015,0.0,0,21,DET
3059,2507793,2014,0.0,0,12,DET
3060,2507793,2013,0.0,0,30,DET
3061,2555331,2016,0.0,0,1,CIN
3062,2506578,2013,0.0,0,2,BAL
3063,2495177,2015,0.0,0,0,NYJ
3064,2495177,2014,1.5,2,40,NYJ
3065,2495177,2013,0.0,0,25,NYJ
3066,2506109,2016,0.0,0,0,PIT
3067,2506109,2015,0.0,0,0,PIT
3068,2506109,2014,0.0,0,0,PIT
3069,2506109,2013,0.0,0,0,PIT
3070,2553913,2016,0.0,0,4,SD
3071,2553913,2015,0.0,0,2,SD
3072,89756,2016,0.0,2,69,TEN
3073,89756,2015,0.0,0,15,TEN
3074,89756,2014,0.0,3,85,TEN
3075,89756,2013,0.0,0,65,TEN
3076,2530524,2015,0.0,0,0,CHI
3077,2530524,2014,0.0,0,0,CLE
3078,2530524,2013,0.0,0,3,CLE
3079,2505996,2016,0.0,0,0,NYG
3080,2505996,2015,0.0,0,0,NYG
3081,2505996,2014,0.0,0,0,NYG
3082,2505996,2013,0.0,0,0,NYG
3083,2550613,2016,1.0,4,63,NE
3084,2550613,2015,0.0,2,67,NE
3085,2550613,2014,0.0,0,15,NE
3086,2539266,2016,1.0,1,52,TEN
3087,2539266,2015,1.0,0,25,TEN
3088,2539266,2014,1.0,1,32,TEN
3089,2539266,2013,0.0,0,8,TEN
3090,2552484,2016,0.0,0,7,NO
3091,2556593,2016,0.0,0,20,LA
3092,2532934,2013,0.0,0,0,IND
3093,2540162,2016,1.0,2,92,NE
3094,2540162,2015,0.0,4,74,NE
3095,2540162,2014,0.0,2,42,NE
